,0,1,2,3,4,5
575,0.0263671875,0.1494140625,0.1826171875,0.9091796875,0.8251953125,0.1597407754560607
576,0.5263671875,0.6494140625,0.6826171875,0.4091796875,0.3251953125,0.43705071774649434
577,0.7763671875,0.3994140625,0.9326171875,0.6591796875,0.0751953125,0.3655323109977824
578,0.2763671875,0.8994140625,0.4326171875,0.1591796875,0.5751953125,0.33456804857761036
579,0.4013671875,0.2744140625,0.5576171875,0.7841796875,0.2001953125,0.332908530434253
580,0.9013671875,0.7744140625,0.0576171875,0.2841796875,0.7001953125,0.3184528986398352
581,0.6513671875,0.0244140625,0.3076171875,0.5341796875,0.9501953125,0.238993317815242
582,0.1513671875,0.5244140625,0.8076171875,0.0341796875,0.4501953125,0.1882007857774396
583,0.2138671875,0.4619140625,0.4951171875,0.3466796875,0.2626953125,0.2763519672971499
584,0.7138671875,0.9619140625,0.9951171875,0.8466796875,0.7626953125,0.7867583742392129
585,0.9638671875,0.2119140625,0.7451171875,0.0966796875,0.5126953125,0.313982948805092
586,0.4638671875,0.7119140625,0.2451171875,0.5966796875,0.0126953125,0.1654761151703862
587,0.3388671875,0.0869140625,0.8701171875,0.4716796875,0.6376953125,0.3156086859475978
588,0.8388671875,0.5869140625,0.3701171875,0.9716796875,0.1376953125,0.41347995697161766
589,0.5888671875,0.3369140625,0.1201171875,0.2216796875,0.3876953125,0.2276115606790387
590,0.0888671875,0.8369140625,0.6201171875,0.7216796875,0.8876953125,0.4321214761548161
591,0.1201171875,0.3681640625,0.9638671875,0.5029296875,0.6064453125,0.35725444498600994
592,0.6201171875,0.8681640625,0.4638671875,0.0029296875,0.1064453125,0.08845499459486954
593,0.8701171875,0.1181640625,0.2138671875,0.7529296875,0.3564453125,0.29594983958872256
594,0.3701171875,0.6181640625,0.7138671875,0.2529296875,0.8564453125,0.45026450948532165
595,0.4951171875,0.2431640625,0.3388671875,0.6279296875,0.4814453125,0.3528592589349519
596,0.9951171875,0.7431640625,0.8388671875,0.1279296875,0.9814453125,0.5378985971338863
597,0.7451171875,0.4931640625,0.5888671875,0.8779296875,0.7314453125,0.611564181397749
598,0.2451171875,0.9931640625,0.0888671875,0.3779296875,0.2314453125,0.22305989454146055
599,0.1826171875,0.0556640625,0.6513671875,0.1904296875,0.0439453125,0.07853331418211233
600,0.6826171875,0.5556640625,0.1513671875,0.6904296875,0.5439453125,0.40193234093389
601,0.9326171875,0.3056640625,0.4013671875,0.4404296875,0.7939453125,0.4630249263546739
602,0.4326171875,0.8056640625,0.9013671875,0.9404296875,0.2939453125,0.551105405218611
603,0.3076171875,0.4306640625,0.0263671875,0.0654296875,0.9189453125,0.1215424981479007
604,0.8076171875,0.9306640625,0.5263671875,0.5654296875,0.4189453125,0.5605189479913193
605,0.5576171875,0.1806640625,0.7763671875,0.3154296875,0.1689453125,0.27187925129626633
606,0.0576171875,0.6806640625,0.2763671875,0.8154296875,0.6689453125,0.29608083294630183
607,0.0419921875,0.3837890625,0.6982421875,0.4873046875,0.4033203125,0.23209984644458959
608,0.5419921875,0.8837890625,0.1982421875,0.9873046875,0.9033203125,0.5480279375565871
609,0.7919921875,0.1337890625,0.4482421875,0.2373046875,0.6533203125,0.3121662065562922
610,0.2919921875,0.6337890625,0.9482421875,0.7373046875,0.1533203125,0.39425438939065094
611,0.4169921875,0.0087890625,0.0732421875,0.3623046875,0.5283203125,0.07642281376572996
612,0.9169921875,0.5087890625,0.5732421875,0.8623046875,0.0283203125,0.3032907852927699
613,0.6669921875,0.2587890625,0.8232421875,0.1123046875,0.2783203125,0.2761559869694465
614,0.1669921875,0.7587890625,0.3232421875,0.6123046875,0.7783203125,0.3927827389376263
615,0.2294921875,0.1962890625,0.8857421875,0.7998046875,0.9658203125,0.43631665940247033
616,0.7294921875,0.6962890625,0.3857421875,0.2998046875,0.4658203125,0.42458816246510817
617,0.9794921875,0.4462890625,0.1357421875,0.5498046875,0.2158203125,0.3088263663506386
618,0.4794921875,0.9462890625,0.6357421875,0.0498046875,0.7158203125,0.3380388319715146
619,0.3544921875,0.3212890625,0.2607421875,0.9248046875,0.0908203125,0.23926680509193332
620,0.8544921875,0.8212890625,0.7607421875,0.4248046875,0.5908203125,0.6066823094738016
621,0.6044921875,0.0712890625,0.5107421875,0.6748046875,0.8408203125,0.3538932988177234
622,0.1044921875,0.5712890625,0.0107421875,0.1748046875,0.3408203125,0.06844006768637693
623,0.0732421875,0.1025390625,0.4169921875,0.0810546875,0.1845703125,0.07388546389160489
624,0.5732421875,0.6025390625,0.9169921875,0.5810546875,0.6845703125,0.5984879906412994
625,0.8232421875,0.3525390625,0.6669921875,0.3310546875,0.9345703125,0.5071693680616314
626,0.3232421875,0.8525390625,0.1669921875,0.8310546875,0.4345703125,0.37837825725530105
627,0.4482421875,0.4775390625,0.7919921875,0.2060546875,0.8095703125,0.4278085966388604
628,0.9482421875,0.9775390625,0.2919921875,0.7060546875,0.3095703125,0.5057693378172401
629,0.6982421875,0.2275390625,0.0419921875,0.4560546875,0.0595703125,0.1162030272780552
630,0.1982421875,0.7275390625,0.5419921875,0.9560546875,0.5595703125,0.4676967857096015
631,0.1357421875,0.2900390625,0.2294921875,0.6435546875,0.7470703125,0.2746550730760413
632,0.6357421875,0.7900390625,0.7294921875,0.1435546875,0.2470703125,0.35722073523838643
633,0.8857421875,0.0400390625,0.9794921875,0.8935546875,0.4970703125,0.37187235789949014
634,0.3857421875,0.5400390625,0.4794921875,0.3935546875,0.9970703125,0.4608708912478269
635,0.2607421875,0.1650390625,0.6044921875,0.5185546875,0.3720703125,0.2845299381490412
636,0.7607421875,0.6650390625,0.1044921875,0.0185546875,0.8720703125,0.1811599214774063
637,0.5107421875,0.4150390625,0.3544921875,0.7685546875,0.6220703125,0.4518370404286264
638,0.0107421875,0.9150390625,0.8544921875,0.2685546875,0.1220703125,0.13177409034439555
639,0.0146484375,0.0830078125,0.5849609375,0.8427734375,0.5712890625,0.14042722417837658
640,0.5146484375,0.5830078125,0.0849609375,0.3427734375,0.0712890625,0.1661962919497709
641,0.7646484375,0.3330078125,0.3349609375,0.5927734375,0.3212890625,0.37636702684225753
642,0.2646484375,0.8330078125,0.8349609375,0.0927734375,0.8212890625,0.3636677390640822
643,0.3896484375,0.4580078125,0.2099609375,0.9677734375,0.4462890625,0.37603972283836407
644,0.8896484375,0.9580078125,0.7099609375,0.4677734375,0.9462890625,0.7060763057307184
645,0.6396484375,0.2080078125,0.9599609375,0.7177734375,0.6962890625,0.5144760815785481
646,0.1396484375,0.7080078125,0.4599609375,0.2177734375,0.1962890625,0.22460166447350277
647,0.2021484375,0.2705078125,0.7724609375,0.4052734375,0.0087890625,0.1096781309916464
648,0.7021484375,0.7705078125,0.2724609375,0.9052734375,0.5087890625,0.5216323454628464
649,0.9521484375,0.0205078125,0.0224609375,0.1552734375,0.7587890625,0.07658051459068871
650,0.4521484375,0.5205078125,0.5224609375,0.6552734375,0.2587890625,0.39882884794637086
651,0.3271484375,0.1455078125,0.3974609375,0.2802734375,0.8837890625,0.2798102434829896
652,0.8271484375,0.6455078125,0.8974609375,0.7802734375,0.3837890625,0.6159118659772214
653,0.5771484375,0.3955078125,0.6474609375,0.0302734375,0.1337890625,0.16438350470132151
654,0.0771484375,0.8955078125,0.1474609375,0.5302734375,0.6337890625,0.25899068306466105
655,0.1083984375,0.4267578125,0.3037109375,0.7490234375,0.8525390625,0.3272564473659847
656,0.6083984375,0.9267578125,0.8037109375,0.2490234375,0.3525390625,0.4624313068697343
657,0.8583984375,0.1767578125,0.5537109375,0.9990234375,0.1025390625,0.32403011607034043
658,0.3583984375,0.6767578125,0.0537109375,0.4990234375,0.6025390625,0.26775651374994586
659,0.4833984375,0.0517578125,0.9287109375,0.6240234375,0.2275390625,0.25661737722402067
660,0.9833984375,0.5517578125,0.4287109375,0.1240234375,0.7275390625,0.39943916002638075
661,0.7333984375,0.3017578125,0.1787109375,0.8740234375,0.9775390625,0.44557623687648845
662,0.2333984375,0.8017578125,0.6787109375,0.3740234375,0.4775390625,0.4066677521488384
663,0.1708984375,0.2392578125,0.1162109375,0.0615234375,0.2900390625,0.0910409521996787
664,0.6708984375,0.7392578125,0.6162109375,0.5615234375,0.7900390625,0.6082591306807913
665,0.9208984375,0.4892578125,0.8662109375,0.3115234375,0.5400390625,0.5177357636439378
666,0.4208984375,0.9892578125,0.3662109375,0.8115234375,0.0400390625,0.28363580586024445
667,0.2958984375,0.3642578125,0.7412109375,0.1865234375,0.6650390625,0.3350839719650625
668,0.7958984375,0.8642578125,0.2412109375,0.6865234375,0.1650390625,0.38937297838553797
669,0.5458984375,0.1142578125,0.4912109375,0.4365234375,0.4150390625,0.2915893386315787
670,0.0458984375,0.6142578125,0.9912109375,0.9365234375,0.9150390625,0.4117791661862428
671,0.0615234375,0.3173828125,0.0380859375,0.2646484375,0.1494140625,0.0617725393073503
672,0.5615234375,0.8173828125,0.5380859375,0.7646484375,0.6494140625,0.5949385373787431
673,0.8115234375,0.0673828125,0.7880859375,0.0146484375,0.8994140625,0.16199886956269266
674,0.3115234375,0.5673828125,0.2880859375,0.5146484375,0.3994140625,0.33945399357804307
675,0.4365234375,0.1923828125,0.6630859375,0.3896484375,0.7744140625,0.37934566257234587
676,0.9365234375,0.6923828125,0.1630859375,0.8896484375,0.2744140625,0.4189575758601671
677,0.6865234375,0.4423828125,0.4130859375,0.1396484375,0.0244140625,0.14964623527727838
678,0.1865234375,0.9423828125,0.9130859375,0.6396484375,0.5244140625,0.49516095396781284
679,0.2490234375,0.0048828125,0.3505859375,0.9521484375,0.7119140625,0.13365592288847625
680,0.7490234375,0.5048828125,0.8505859375,0.4521484375,0.2119140625,0.4363151408614298
681,0.9990234375,0.2548828125,0.6005859375,0.7021484375,0.4619140625,0.48609449117235765
682,0.4990234375,0.7548828125,0.1005859375,0.2021484375,0.9619140625,0.3122106489271508
683,0.3740234375,0.3798828125,0.9755859375,0.8271484375,0.3369140625,0.45935086845414536
684,0.8740234375,0.8798828125,0.4755859375,0.3271484375,0.8369140625,0.568828411074337
685,0.6240234375,0.1298828125,0.2255859375,0.5771484375,0.5869140625,0.2994266047330857
686,0.1240234375,0.6298828125,0.7255859375,0.0771484375,0.0869140625,0.14469763763889587
687,0.0927734375,0.1611328125,0.8193359375,0.1708984375,0.4306640625,0.18372662074882926
688,0.5927734375,0.6611328125,0.3193359375,0.6708984375,0.9306640625,0.5382816454861161
689,0.8427734375,0.4111328125,0.0693359375,0.4208984375,0.6806640625,0.3071430705931257
690,0.3427734375,0.9111328125,0.5693359375,0.9208984375,0.1806640625,0.43224364196609044
691,0.4677734375,0.2861328125,0.4443359375,0.0458984375,0.5556640625,0.2107099726971496
692,0.9677734375,0.7861328125,0.9443359375,0.5458984375,0.0556640625,0.4030854342803645
693,0.7177734375,0.0361328125,0.6943359375,0.2958984375,0.3056640625,0.21462540398886157
694,0.2177734375,0.5361328125,0.1943359375,0.7958984375,0.8056640625,0.36680571604930934
695,0.1552734375,0.4736328125,0.5068359375,0.6083984375,0.9931640625,0.40599478307821474
696,0.6552734375,0.9736328125,0.0068359375,0.1083984375,0.4931640625,0.12542264274267065
697,0.9052734375,0.2236328125,0.2568359375,0.8583984375,0.2431640625,0.34237606720986524
698,0.4052734375,0.7236328125,0.7568359375,0.3583984375,0.7431640625,0.5056899907496367
699,0.2802734375,0.0986328125,0.1318359375,0.7333984375,0.1181640625,0.1371727924042888
700,0.7802734375,0.5986328125,0.6318359375,0.2333984375,0.6181640625,0.4696114698271284
701,0.5302734375,0.3486328125,0.8818359375,0.9833984375,0.8681640625,0.6117852610065627
702,0.0302734375,0.8486328125,0.3818359375,0.4833984375,0.3681640625,0.21849845584156058
703,0.0224609375,0.4501953125,0.9052734375,0.1005859375,0.6416015625,0.16378640972137115
704,0.5224609375,0.9501953125,0.4052734375,0.6005859375,0.1416015625,0.38094886285220636
705,0.7724609375,0.2001953125,0.1552734375,0.3505859375,0.3916015625,0.25656567266146657
706,0.2724609375,0.7001953125,0.6552734375,0.8505859375,0.8916015625,0.5619580899600893
707,0.3974609375,0.0751953125,0.2802734375,0.2255859375,0.2666015625,0.15669808555087175
708,0.8974609375,0.5751953125,0.7802734375,0.7255859375,0.7666015625,0.6791209861771935
709,0.6474609375,0.3251953125,0.5302734375,0.4755859375,0.5166015625,0.4248299884556864
710,0.1474609375,0.8251953125,0.0302734375,0.9755859375,0.0166015625,0.0806320593894117
711,0.2099609375,0.1376953125,0.7177734375,0.6630859375,0.2041015625,0.24650656471329152
712,0.7099609375,0.6376953125,0.2177734375,0.1630859375,0.7041015625,0.34580936256137146
713,0.9599609375,0.3876953125,0.4677734375,0.9130859375,0.9541015625,0.6234638899964715
714,0.4599609375,0.8876953125,0.9677734375,0.4130859375,0.4541015625,0.5319749542941744
715,0.3349609375,0.2626953125,0.0927734375,0.5380859375,0.8291015625,0.2629823343799029
716,0.8349609375,0.7626953125,0.5927734375,0.0380859375,0.3291015625,0.28046381290258826
717,0.5849609375,0.0126953125,0.8427734375,0.7880859375,0.0791015625,0.14578437431887406
718,0.0849609375,0.5126953125,0.3427734375,0.2880859375,0.5791015625,0.23918566511535472
719,0.1162109375,0.0439453125,0.2490234375,0.4443359375,0.9228515625,0.15821625805856393
720,0.6162109375,0.5439453125,0.7490234375,0.9443359375,0.4228515625,0.5689713886057536
721,0.8662109375,0.2939453125,0.9990234375,0.1943359375,0.1728515625,0.3234748295493629
722,0.3662109375,0.7939453125,0.4990234375,0.6943359375,0.6728515625,0.5214452073504674
723,0.4912109375,0.4189453125,0.6240234375,0.3193359375,0.0478515625,0.2251404596287837
724,0.9912109375,0.9189453125,0.1240234375,0.8193359375,0.5478515625,0.48852504910440975
725,0.7412109375,0.1689453125,0.3740234375,0.0693359375,0.7978515625,0.24156987594856208
726,0.2412109375,0.6689453125,0.8740234375,0.5693359375,0.2978515625,0.41164954576654994
727,0.1787109375,0.3564453125,0.4365234375,0.7568359375,0.4853515625,0.3374951706841002
728,0.6787109375,0.8564453125,0.9365234375,0.2568359375,0.9853515625,0.610409257734222
729,0.9287109375,0.1064453125,0.6865234375,0.5068359375,0.7353515625,0.4169932324214876
730,0.4287109375,0.6064453125,0.1865234375,0.0068359375,0.2353515625,0.08850969375850352
731,0.3037109375,0.2314453125,0.8115234375,0.8818359375,0.6103515625,0.43593244707159506
732,0.8037109375,0.7314453125,0.3115234375,0.3818359375,0.1103515625,0.31569049821854
733,0.5537109375,0.4814453125,0.0615234375,0.6318359375,0.3603515625,0.2646150249301562
734,0.0537109375,0.9814453125,0.5615234375,0.1318359375,0.8603515625,0.25773375319444414
735,0.0380859375,0.2158203125,0.4833984375,0.5537109375,0.0634765625,0.10713429854657841
736,0.5380859375,0.7158203125,0.9833984375,0.0537109375,0.5634765625,0.34682916551808496
737,0.7880859375,0.4658203125,0.7333984375,0.8037109375,0.8134765625,0.6442011667180483
738,0.2880859375,0.9658203125,0.2333984375,0.3037109375,0.3134765625,0.29930255457019783
739,0.4130859375,0.3408203125,0.8583984375,0.6787109375,0.9384765625,0.5364832856110108
740,0.9130859375,0.8408203125,0.3583984375,0.1787109375,0.4384765625,0.40192860136236996
741,0.6630859375,0.0908203125,0.1083984375,0.9287109375,0.1884765625,0.19567398323815913
742,0.1630859375,0.5908203125,0.6083984375,0.4287109375,0.6884765625,0.3819411426442976
743,0.2255859375,0.4033203125,0.1708984375,0.2412109375,0.5009765625,0.2226552948934142
744,0.7255859375,0.9033203125,0.6708984375,0.7412109375,0.0009765625,0.13748230692136051
745,0.9755859375,0.1533203125,0.9208984375,0.4912109375,0.2509765625,0.38027985791790736
746,0.4755859375,0.6533203125,0.4208984375,0.9912109375,0.7509765625,0.5652700049139538
747,0.3505859375,0.0283203125,0.5458984375,0.1162109375,0.3759765625,0.12600986101120748
748,0.8505859375,0.5283203125,0.0458984375,0.6162109375,0.8759765625,0.3444454669218871
749,0.6005859375,0.2783203125,0.2958984375,0.3662109375,0.6259765625,0.3459311134850825
750,0.1005859375,0.7783203125,0.7958984375,0.8662109375,0.1259765625,0.3062433276181443
751,0.0693359375,0.3095703125,0.6396484375,0.8974609375,0.3447265625,0.27314753822357735
752,0.5693359375,0.8095703125,0.1396484375,0.3974609375,0.8447265625,0.40214059440943456
753,0.8193359375,0.0595703125,0.3896484375,0.6474609375,0.5947265625,0.31175410815413557
754,0.3193359375,0.5595703125,0.8896484375,0.1474609375,0.0947265625,0.23233744621958693
755,0.4443359375,0.1845703125,0.0146484375,0.7724609375,0.7197265625,0.16940431130772288
756,0.9443359375,0.6845703125,0.5146484375,0.2724609375,0.2197265625,0.3946246076205459
757,0.6943359375,0.4345703125,0.7646484375,0.5224609375,0.4697265625,0.5008122257441764
758,0.1943359375,0.9345703125,0.2646484375,0.0224609375,0.9697265625,0.1911984808612598
759,0.1318359375,0.1220703125,0.9521484375,0.3349609375,0.7822265625,0.2693879777690291
760,0.6318359375,0.6220703125,0.4521484375,0.8349609375,0.2822265625,0.4678447286150306
761,0.8818359375,0.3720703125,0.2021484375,0.0849609375,0.0322265625,0.11627202175028029
762,0.3818359375,0.8720703125,0.7021484375,0.5849609375,0.5322265625,0.5298246619276366
763,0.2568359375,0.4970703125,0.3271484375,0.4599609375,0.1572265625,0.25103393764928855
764,0.7568359375,0.9970703125,0.8271484375,0.9599609375,0.6572265625,0.7676535841445024
765,0.5068359375,0.2470703125,0.5771484375,0.2099609375,0.9072265625,0.36208672697309624
766,0.0068359375,0.7470703125,0.0771484375,0.7099609375,0.4072265625,0.10036742925496434
767,0.0048828125,0.2490234375,0.9814453125,0.4306640625,0.1904296875,0.09550427054103022
768,0.5048828125,0.7490234375,0.4814453125,0.9306640625,0.6904296875,0.5887680166908213
769,0.7548828125,0.4990234375,0.2314453125,0.1806640625,0.9404296875,0.3683508387209555
770,0.2548828125,0.9990234375,0.7314453125,0.6806640625,0.4404296875,0.4992369734787597
771,0.3798828125,0.3740234375,0.3564453125,0.3056640625,0.8154296875,0.35479042845245035
772,0.8798828125,0.8740234375,0.8564453125,0.8056640625,0.3154296875,0.6371204056380114
773,0.6298828125,0.1240234375,0.6064453125,0.0556640625,0.0654296875,0.1144547119438191
774,0.1298828125,0.6240234375,0.1064453125,0.5556640625,0.5654296875,0.24432548949977215
775,0.1923828125,0.4365234375,0.6689453125,0.8681640625,0.6279296875,0.4356800117587201
776,0.6923828125,0.9365234375,0.1689453125,0.3681640625,0.1279296875,0.2864544055638232
777,0.9423828125,0.1865234375,0.4189453125,0.6181640625,0.3779296875,0.38143388750465074
778,0.4423828125,0.6865234375,0.9189453125,0.1181640625,0.8779296875,0.43011820724460176
779,0.3173828125,0.0615234375,0.0439453125,0.9931640625,0.2529296875,0.12249998177852126
780,0.8173828125,0.5615234375,0.5439453125,0.4931640625,0.7529296875,0.5591641130139342
781,0.5673828125,0.3115234375,0.7939453125,0.7431640625,0.5029296875,0.49225766322945763
782,0.0673828125,0.8115234375,0.2939453125,0.2431640625,0.0029296875,0.04044254353912327
783,0.0986328125,0.2802734375,0.1376953125,0.0244140625,0.4716796875,0.07208438823270934
784,0.5986328125,0.7802734375,0.6376953125,0.5244140625,0.9716796875,0.6235687743019271
785,0.8486328125,0.0302734375,0.8876953125,0.2744140625,0.7216796875,0.277289356492181
786,0.3486328125,0.5302734375,0.3876953125,0.7744140625,0.2216796875,0.3526610278628865
787,0.4736328125,0.1552734375,0.5126953125,0.1494140625,0.5966796875,0.25781106993356406
788,0.9736328125,0.6552734375,0.0126953125,0.6494140625,0.0966796875,0.15710957487661908
789,0.7236328125,0.4052734375,0.2626953125,0.3994140625,0.3466796875,0.34098281635658695
790,0.2236328125,0.9052734375,0.7626953125,0.8994140625,0.8466796875,0.589427927611709
791,0.1611328125,0.0927734375,0.4501953125,0.7119140625,0.9091796875,0.27484129196798013
792,0.6611328125,0.5927734375,0.9501953125,0.2119140625,0.4091796875,0.44097960214941073
793,0.9111328125,0.3427734375,0.7001953125,0.9619140625,0.1591796875,0.4446474151726887
794,0.4111328125,0.8427734375,0.2001953125,0.4619140625,0.6591796875,0.4000156127026168
795,0.2861328125,0.4677734375,0.8251953125,0.5869140625,0.0341796875,0.23220625563792513
796,0.7861328125,0.9677734375,0.3251953125,0.0869140625,0.5341796875,0.34699265658683803
797,0.5361328125,0.2177734375,0.0751953125,0.8369140625,0.7841796875,0.2942397491732338
798,0.0361328125,0.7177734375,0.5751953125,0.3369140625,0.2841796875,0.20744710400849603
799,0.0517578125,0.4833984375,0.4033203125,0.9775390625,0.5185546875,0.2858504165667836
800,0.5517578125,0.9833984375,0.9033203125,0.4775390625,0.0185546875,0.2746389584319727
801,0.8017578125,0.2333984375,0.6533203125,0.7275390625,0.2685546875,0.4115354486718019
802,0.3017578125,0.7333984375,0.1533203125,0.2275390625,0.7685546875,0.29634176906173915
803,0.4267578125,0.1083984375,0.7783203125,0.8525390625,0.3935546875,0.3511397040477337
804,0.9267578125,0.6083984375,0.2783203125,0.3525390625,0.8935546875,0.4857274430207924
805,0.6767578125,0.3583984375,0.0283203125,0.6025390625,0.6435546875,0.24325390892763374
806,0.1767578125,0.8583984375,0.5283203125,0.1025390625,0.1435546875,0.1973375590485058
807,0.2392578125,0.1708984375,0.2158203125,0.2900390625,0.0810546875,0.12109040606204145
808,0.7392578125,0.6708984375,0.7158203125,0.7900390625,0.5810546875,0.6333998710154475
809,0.9892578125,0.4208984375,0.9658203125,0.0400390625,0.8310546875,0.3596831861194724
810,0.4892578125,0.9208984375,0.4658203125,0.5400390625,0.3310546875,0.4563270525918675
811,0.3642578125,0.2958984375,0.5908203125,0.4150390625,0.9560546875,0.41689475145998034
812,0.8642578125,0.7958984375,0.0908203125,0.9150390625,0.4560546875,0.4198969334105345
813,0.6142578125,0.0458984375,0.3408203125,0.1650390625,0.2060546875,0.1385352199086131
814,0.1142578125,0.5458984375,0.8408203125,0.6650390625,0.7060546875,0.4144312140112391
815,0.0830078125,0.0146484375,0.7470703125,0.5712890625,0.7998046875,0.1483754576403277
816,0.5830078125,0.5146484375,0.2470703125,0.0712890625,0.2998046875,0.21310192866866864
817,0.8330078125,0.2646484375,0.4970703125,0.8212890625,0.0498046875,0.27677462881871634
818,0.3330078125,0.7646484375,0.9970703125,0.3212890625,0.5498046875,0.4751598116881805
819,0.4580078125,0.3896484375,0.1220703125,0.6962890625,0.1748046875,0.2429768881965664
820,0.9580078125,0.8896484375,0.6220703125,0.1962890625,0.6748046875,0.5255915613776775
821,0.7080078125,0.1396484375,0.8720703125,0.9462890625,0.9248046875,0.5340990412997357
822,0.2080078125,0.6396484375,0.3720703125,0.4462890625,0.4248046875,0.3307844119868066
823,0.1455078125,0.3271484375,0.9345703125,0.1337890625,0.3623046875,0.23061493629358593
824,0.6455078125,0.8271484375,0.4345703125,0.6337890625,0.8623046875,0.5993486532407247
825,0.8955078125,0.0771484375,0.1845703125,0.3837890625,0.6123046875,0.2505369678060006
826,0.3955078125,0.5771484375,0.6845703125,0.8837890625,0.1123046875,0.3723276704112491
827,0.2705078125,0.2021484375,0.3095703125,0.0087890625,0.7373046875,0.09914659218251852
828,0.7705078125,0.7021484375,0.8095703125,0.5087890625,0.2373046875,0.4931663454421989
829,0.5205078125,0.4521484375,0.5595703125,0.2587890625,0.4873046875,0.3783135890714862
830,0.0205078125,0.9521484375,0.0595703125,0.7587890625,0.9873046875,0.18206443971704078
831,0.0283203125,0.3505859375,0.5361328125,0.6259765625,0.0263671875,0.09213507223302056
832,0.5283203125,0.8505859375,0.0361328125,0.1259765625,0.5263671875,0.19262489321047824
833,0.7783203125,0.1005859375,0.2861328125,0.8759765625,0.7763671875,0.3707724100359895
834,0.2783203125,0.6005859375,0.7861328125,0.3759765625,0.2763671875,0.36139026277188335
835,0.4033203125,0.2255859375,0.1611328125,0.5009765625,0.9013671875,0.30427955405055085
836,0.9033203125,0.7255859375,0.6611328125,0.0009765625,0.4013671875,0.11389851228208214
837,0.6533203125,0.4755859375,0.9111328125,0.7509765625,0.1513671875,0.4406392007105422
838,0.1533203125,0.9755859375,0.4111328125,0.2509765625,0.6513671875,0.3362261785149642
839,0.2158203125,0.0380859375,0.8486328125,0.0634765625,0.5888671875,0.1296695370598033
840,0.7158203125,0.5380859375,0.3486328125,0.5634765625,0.0888671875,0.30542524347459143
841,0.9658203125,0.2880859375,0.0986328125,0.3134765625,0.3388671875,0.2488209168265909
842,0.4658203125,0.7880859375,0.5986328125,0.8134765625,0.8388671875,0.6219197017012666
843,0.3408203125,0.4130859375,0.4736328125,0.1884765625,0.4638671875,0.2950771627078073
844,0.8408203125,0.9130859375,0.9736328125,0.6884765625,0.9638671875,0.806863042177253
845,0.5908203125,0.1630859375,0.7236328125,0.4384765625,0.7138671875,0.4030578091184901
846,0.0908203125,0.6630859375,0.2236328125,0.9384765625,0.2138671875,0.24415409387827983
847,0.1220703125,0.1318359375,0.3173828125,0.7822265625,0.3076171875,0.19946244911085223
848,0.6220703125,0.6318359375,0.8173828125,0.2822265625,0.8076171875,0.5305319094847807
849,0.8720703125,0.3818359375,0.5673828125,0.5322265625,0.5576171875,0.49971032678732435
850,0.3720703125,0.8818359375,0.0673828125,0.0322265625,0.0576171875,0.07033321420986775
851,0.4970703125,0.2568359375,0.9423828125,0.9072265625,0.6826171875,0.5325888433103452
852,0.9970703125,0.7568359375,0.4423828125,0.4072265625,0.1826171875,0.4152039954939604
853,0.7470703125,0.0068359375,0.1923828125,0.6572265625,0.4326171875,0.13233452367340506
854,0.2470703125,0.5068359375,0.6923828125,0.1572265625,0.9326171875,0.3553846271971105
855,0.1845703125,0.4443359375,0.0048828125,0.4697265625,0.8701171875,0.11259731905442058
856,0.6845703125,0.9443359375,0.5048828125,0.9697265625,0.3701171875,0.5889414471898076
857,0.9345703125,0.1943359375,0.7548828125,0.2197265625,0.1201171875,0.2625635902720819
858,0.4345703125,0.6943359375,0.2548828125,0.7197265625,0.6201171875,0.4471702706873513
859,0.3095703125,0.0693359375,0.6298828125,0.3447265625,0.2451171875,0.19566355547607583
860,0.8095703125,0.5693359375,0.1298828125,0.8447265625,0.7451171875,0.45676257684743526
861,0.5595703125,0.3193359375,0.3798828125,0.0947265625,0.9951171875,0.3017950513335283
862,0.0595703125,0.8193359375,0.8798828125,0.5947265625,0.4951171875,0.354938314475349
863,0.0439453125,0.1162109375,0.0830078125,0.2041015625,0.6982421875,0.08098933783977008
864,0.5439453125,0.6162109375,0.5830078125,0.7041015625,0.1982421875,0.42428022491482775
865,0.7939453125,0.3662109375,0.8330078125,0.4541015625,0.4482421875,0.48542696054941414
866,0.2939453125,0.8662109375,0.3330078125,0.9541015625,0.9482421875,0.536068540481397
867,0.4189453125,0.4912109375,0.7080078125,0.0791015625,0.3232421875,0.2644607641074361
868,0.9189453125,0.9912109375,0.2080078125,0.5791015625,0.8232421875,0.5559451197100612
869,0.6689453125,0.2412109375,0.4580078125,0.3291015625,0.5732421875,0.3631627768030423
870,0.1689453125,0.7412109375,0.9580078125,0.8291015625,0.0732421875,0.31136333827290896
871,0.2314453125,0.3037109375,0.2705078125,0.5166015625,0.1357421875,0.20376344321897352
872,0.7314453125,0.8037109375,0.7705078125,0.0166015625,0.6357421875,0.28117301283698143
873,0.9814453125,0.0537109375,0.5205078125,0.7666015625,0.8857421875,0.38856104231970695
874,0.4814453125,0.5537109375,0.0205078125,0.2666015625,0.3857421875,0.16155869348801535
875,0.3564453125,0.1787109375,0.8955078125,0.6416015625,0.7607421875,0.4262844665857892
876,0.8564453125,0.6787109375,0.3955078125,0.1416015625,0.2607421875,0.32296468411597057
877,0.6064453125,0.4287109375,0.1455078125,0.8916015625,0.0107421875,0.1427277322167467
878,0.1064453125,0.9287109375,0.6455078125,0.3916015625,0.5107421875,0.35571005588024107
