,0,1,2,3,4,5,6,7,8,9
392,0.697265625,0.978515625,0.744140625,0.537109375,0.697265625,0.134765625,0.064453125,0.337890625,0.466796875,0.3374165820241921
393,0.947265625,0.228515625,0.994140625,0.287109375,0.947265625,0.884765625,0.314453125,0.587890625,0.716796875,0.512610743956697
394,0.447265625,0.728515625,0.494140625,0.787109375,0.447265625,0.384765625,0.814453125,0.087890625,0.216796875,0.34921540730757805
395,0.322265625,0.103515625,0.619140625,0.162109375,0.822265625,0.259765625,0.689453125,0.462890625,0.841796875,0.3241223843937257
396,0.822265625,0.603515625,0.119140625,0.662109375,0.322265625,0.759765625,0.189453125,0.962890625,0.341796875,0.37605060371446863
397,0.572265625,0.353515625,0.369140625,0.412109375,0.072265625,0.009765625,0.439453125,0.212890625,0.591796875,0.1575991505816587
398,0.072265625,0.853515625,0.869140625,0.912109375,0.572265625,0.509765625,0.939453125,0.712890625,0.091796875,0.39513208549092
399,0.103515625,0.322265625,0.712890625,0.818359375,0.916015625,0.791015625,0.033203125,0.994140625,0.060546875,0.24990370332540626
400,0.603515625,0.822265625,0.212890625,0.318359375,0.416015625,0.291015625,0.533203125,0.494140625,0.560546875,0.37635634766618253
401,0.853515625,0.072265625,0.462890625,0.568359375,0.166015625,0.541015625,0.783203125,0.744140625,0.310546875,0.3379744005760638
402,0.353515625,0.572265625,0.962890625,0.068359375,0.666015625,0.041015625,0.283203125,0.244140625,0.810546875,0.23886793410680562
403,0.478515625,0.197265625,0.087890625,0.943359375,0.041015625,0.166015625,0.158203125,0.369140625,0.185546875,0.14038776259361396
404,0.978515625,0.697265625,0.587890625,0.443359375,0.541015625,0.666015625,0.658203125,0.869140625,0.685546875,0.6018126730964731
405,0.728515625,0.447265625,0.837890625,0.693359375,0.791015625,0.416015625,0.908203125,0.119140625,0.435546875,0.4608575177232469
406,0.228515625,0.947265625,0.337890625,0.193359375,0.291015625,0.916015625,0.408203125,0.619140625,0.935546875,0.3959643629779674
407,0.166015625,0.009765625,0.900390625,0.380859375,0.478515625,0.978515625,0.095703125,0.056640625,0.248046875,0.12942033442368447
408,0.666015625,0.509765625,0.400390625,0.880859375,0.978515625,0.478515625,0.595703125,0.556640625,0.748046875,0.559557420215555
409,0.916015625,0.259765625,0.150390625,0.130859375,0.728515625,0.728515625,0.845703125,0.306640625,0.498046875,0.3468001699486482
410,0.416015625,0.759765625,0.650390625,0.630859375,0.228515625,0.228515625,0.345703125,0.806640625,0.998046875,0.4357211864768628
411,0.291015625,0.384765625,0.275390625,0.255859375,0.603515625,0.103515625,0.220703125,0.681640625,0.123046875,0.21313233884540117
412,0.791015625,0.884765625,0.775390625,0.755859375,0.103515625,0.603515625,0.720703125,0.181640625,0.623046875,0.4414747896569215
413,0.541015625,0.134765625,0.525390625,0.005859375,0.353515625,0.353515625,0.970703125,0.931640625,0.373046875,0.2142512484523279
414,0.041015625,0.634765625,0.025390625,0.505859375,0.853515625,0.853515625,0.470703125,0.431640625,0.873046875,0.26508653593736214
415,0.056640625,0.431640625,0.947265625,0.177734375,0.087890625,0.212890625,0.767578125,0.541015625,0.326171875,0.21726282291443197
416,0.556640625,0.931640625,0.447265625,0.677734375,0.587890625,0.712890625,0.267578125,0.041015625,0.826171875,0.3760290074601149
417,0.806640625,0.181640625,0.197265625,0.427734375,0.837890625,0.462890625,0.017578125,0.791015625,0.076171875,0.19577246870351617
418,0.306640625,0.681640625,0.697265625,0.927734375,0.337890625,0.962890625,0.517578125,0.291015625,0.576171875,0.47635206419465986
419,0.431640625,0.056640625,0.322265625,0.052734375,0.962890625,0.837890625,0.892578125,0.166015625,0.451171875,0.2420537156610413
420,0.931640625,0.556640625,0.822265625,0.552734375,0.462890625,0.337890625,0.392578125,0.666015625,0.951171875,0.5314221437375031
421,0.681640625,0.306640625,0.572265625,0.302734375,0.212890625,0.587890625,0.142578125,0.416015625,0.201171875,0.27335002206522846
422,0.181640625,0.806640625,0.072265625,0.802734375,0.712890625,0.087890625,0.642578125,0.916015625,0.701171875,0.32994080863289754
423,0.244140625,0.244140625,0.634765625,0.615234375,0.525390625,0.025390625,0.830078125,0.478515625,0.388671875,0.2688853508130324
424,0.744140625,0.744140625,0.134765625,0.115234375,0.025390625,0.525390625,0.330078125,0.978515625,0.888671875,0.2553470041165242
425,0.994140625,0.494140625,0.384765625,0.865234375,0.275390625,0.275390625,0.080078125,0.228515625,0.138671875,0.2537574799333385
426,0.494140625,0.994140625,0.884765625,0.365234375,0.775390625,0.775390625,0.580078125,0.728515625,0.638671875,0.6036404682804335
427,0.369140625,0.369140625,0.009765625,0.740234375,0.400390625,0.900390625,0.955078125,0.853515625,0.263671875,0.2864507624521541
428,0.869140625,0.869140625,0.509765625,0.240234375,0.900390625,0.400390625,0.455078125,0.353515625,0.763671875,0.48059919530759987
429,0.619140625,0.119140625,0.759765625,0.990234375,0.650390625,0.650390625,0.205078125,0.603515625,0.013671875,0.2620398110761461
430,0.119140625,0.619140625,0.259765625,0.490234375,0.150390625,0.150390625,0.705078125,0.103515625,0.513671875,0.2090068305520526
431,0.087890625,0.087890625,0.166015625,0.271484375,0.369140625,0.431640625,0.298828125,0.322265625,0.607421875,0.18324339303505535
432,0.587890625,0.587890625,0.666015625,0.771484375,0.869140625,0.931640625,0.798828125,0.822265625,0.107421875,0.5381474208657893
433,0.837890625,0.337890625,0.916015625,0.021484375,0.619140625,0.181640625,0.548828125,0.072265625,0.857421875,0.2403527470205368
434,0.337890625,0.837890625,0.416015625,0.521484375,0.119140625,0.681640625,0.048828125,0.572265625,0.357421875,0.2703026076418183
435,0.462890625,0.462890625,0.541015625,0.396484375,0.744140625,0.556640625,0.423828125,0.947265625,0.732421875,0.49975612625197524
436,0.962890625,0.962890625,0.041015625,0.896484375,0.244140625,0.056640625,0.923828125,0.447265625,0.232421875,0.2667872502530245
437,0.712890625,0.212890625,0.291015625,0.146484375,0.494140625,0.806640625,0.673828125,0.697265625,0.982421875,0.4109274745661764
438,0.212890625,0.712890625,0.791015625,0.646484375,0.994140625,0.306640625,0.173828125,0.197265625,0.482421875,0.35591115656479644
439,0.150390625,0.275390625,0.478515625,0.958984375,0.806640625,0.369140625,0.361328125,0.634765625,0.669921875,0.3947009683605001
440,0.650390625,0.775390625,0.978515625,0.458984375,0.306640625,0.869140625,0.861328125,0.134765625,0.169921875,0.41094129661069995
441,0.900390625,0.025390625,0.728515625,0.708984375,0.056640625,0.119140625,0.611328125,0.884765625,0.919921875,0.26197094999233933
442,0.400390625,0.525390625,0.228515625,0.208984375,0.556640625,0.619140625,0.111328125,0.384765625,0.419921875,0.27865584169331103
443,0.275390625,0.150390625,0.853515625,0.833984375,0.181640625,0.744140625,0.486328125,0.009765625,0.544921875,0.21690538455000552
444,0.775390625,0.650390625,0.353515625,0.333984375,0.681640625,0.244140625,0.986328125,0.509765625,0.044921875,0.3307303240389368
445,0.525390625,0.400390625,0.103515625,0.583984375,0.931640625,0.994140625,0.736328125,0.259765625,0.794921875,0.4328986469384325
446,0.025390625,0.900390625,0.603515625,0.083984375,0.431640625,0.494140625,0.236328125,0.759765625,0.294921875,0.22439718725925784
447,0.017578125,0.298828125,0.111328125,0.466796875,0.580078125,0.298828125,0.900390625,0.580078125,0.974609375,0.24450258182916956
448,0.517578125,0.798828125,0.611328125,0.966796875,0.080078125,0.798828125,0.400390625,0.080078125,0.474609375,0.3334005712385587
449,0.767578125,0.048828125,0.861328125,0.216796875,0.330078125,0.048828125,0.150390625,0.830078125,0.724609375,0.21657511168360366
450,0.267578125,0.548828125,0.361328125,0.716796875,0.830078125,0.548828125,0.650390625,0.330078125,0.224609375,0.39267923170376806
451,0.392578125,0.173828125,0.736328125,0.341796875,0.455078125,0.673828125,0.775390625,0.205078125,0.849609375,0.3846287187446365
452,0.892578125,0.673828125,0.236328125,0.841796875,0.955078125,0.173828125,0.275390625,0.705078125,0.349609375,0.41753329320923716
453,0.642578125,0.423828125,0.486328125,0.091796875,0.705078125,0.923828125,0.025390625,0.455078125,0.599609375,0.2738916191688107
454,0.142578125,0.923828125,0.986328125,0.591796875,0.205078125,0.423828125,0.525390625,0.955078125,0.099609375,0.34861101629829916
455,0.205078125,0.111328125,0.298828125,0.779296875,0.017578125,0.486328125,0.962890625,0.392578125,0.787109375,0.22544230945519508
456,0.705078125,0.611328125,0.798828125,0.279296875,0.517578125,0.986328125,0.462890625,0.892578125,0.287109375,0.502228412102458
457,0.955078125,0.361328125,0.548828125,0.529296875,0.767578125,0.236328125,0.212890625,0.142578125,0.537109375,0.3432030744203503
458,0.455078125,0.861328125,0.048828125,0.029296875,0.267578125,0.736328125,0.712890625,0.642578125,0.037109375,0.1687664298092278
459,0.330078125,0.486328125,0.923828125,0.904296875,0.892578125,0.611328125,0.837890625,0.767578125,0.912109375,0.642519872416486
460,0.830078125,0.986328125,0.423828125,0.404296875,0.392578125,0.111328125,0.337890625,0.267578125,0.412109375,0.33162888751076597
461,0.580078125,0.236328125,0.173828125,0.654296875,0.142578125,0.861328125,0.087890625,0.517578125,0.662109375,0.27575787775755545
462,0.080078125,0.736328125,0.673828125,0.154296875,0.642578125,0.361328125,0.587890625,0.017578125,0.162109375,0.174978745898802
463,0.111328125,0.205078125,0.767578125,0.123046875,0.861328125,0.080078125,0.431640625,0.298828125,0.193359375,0.18691994955305613
464,0.611328125,0.705078125,0.267578125,0.623046875,0.361328125,0.580078125,0.931640625,0.798828125,0.693359375,0.5206235062969344
465,0.861328125,0.455078125,0.017578125,0.373046875,0.111328125,0.330078125,0.681640625,0.048828125,0.443359375,0.1612357298178988
466,0.361328125,0.955078125,0.517578125,0.873046875,0.611328125,0.830078125,0.181640625,0.548828125,0.943359375,0.5178179346311098
467,0.486328125,0.330078125,0.392578125,0.248046875,0.236328125,0.955078125,0.306640625,0.923828125,0.068359375,0.2821850270381586
468,0.986328125,0.830078125,0.892578125,0.748046875,0.736328125,0.455078125,0.806640625,0.423828125,0.568359375,0.6280003203751385
469,0.736328125,0.080078125,0.642578125,0.498046875,0.986328125,0.705078125,0.556640625,0.673828125,0.318359375,0.42560897083514987
470,0.236328125,0.580078125,0.142578125,0.998046875,0.486328125,0.205078125,0.056640625,0.173828125,0.818359375,0.23020445134722833
471,0.173828125,0.392578125,0.580078125,0.685546875,0.298828125,0.142578125,0.494140625,0.736328125,0.005859375,0.17585581563630567
472,0.673828125,0.892578125,0.080078125,0.185546875,0.798828125,0.642578125,0.994140625,0.236328125,0.505859375,0.3715990877150092
473,0.923828125,0.142578125,0.330078125,0.935546875,0.548828125,0.392578125,0.744140625,0.986328125,0.255859375,0.42827318187989033
474,0.423828125,0.642578125,0.830078125,0.435546875,0.048828125,0.892578125,0.244140625,0.486328125,0.755859375,0.35516261160149765
475,0.298828125,0.017578125,0.205078125,0.560546875,0.673828125,0.767578125,0.369140625,0.111328125,0.130859375,0.1659168298231848
476,0.798828125,0.517578125,0.705078125,0.060546875,0.173828125,0.267578125,0.869140625,0.611328125,0.630859375,0.3398596437275779
477,0.548828125,0.267578125,0.955078125,0.810546875,0.423828125,0.517578125,0.619140625,0.361328125,0.380859375,0.44239925072241276
478,0.048828125,0.767578125,0.455078125,0.310546875,0.923828125,0.017578125,0.119140625,0.861328125,0.880859375,0.20827893756590277
479,0.033203125,0.033203125,0.501953125,0.888671875,0.126953125,0.908203125,0.634765625,0.220703125,0.427734375,0.18450089680220336
480,0.533203125,0.533203125,0.001953125,0.388671875,0.626953125,0.408203125,0.134765625,0.720703125,0.927734375,0.1951942248465391
481,0.783203125,0.283203125,0.251953125,0.638671875,0.876953125,0.658203125,0.384765625,0.470703125,0.177734375,0.38114811088828676
482,0.283203125,0.783203125,0.751953125,0.138671875,0.376953125,0.158203125,0.884765625,0.970703125,0.677734375,0.39066631262868134
483,0.408203125,0.408203125,0.126953125,0.763671875,0.751953125,0.033203125,0.509765625,0.595703125,0.302734375,0.25956677995335564
484,0.908203125,0.908203125,0.626953125,0.263671875,0.251953125,0.533203125,0.009765625,0.095703125,0.802734375,0.22595710848241302
485,0.658203125,0.158203125,0.876953125,0.513671875,0.001953125,0.283203125,0.259765625,0.845703125,0.052734375,0.1262034835967117
486,0.158203125,0.658203125,0.376953125,0.013671875,0.501953125,0.783203125,0.759765625,0.345703125,0.552734375,0.25280333715808734
487,0.220703125,0.345703125,0.814453125,0.326171875,0.689453125,0.845703125,0.697265625,0.783203125,0.365234375,0.44825205806848567
488,0.720703125,0.845703125,0.314453125,0.826171875,0.189453125,0.345703125,0.197265625,0.283203125,0.865234375,0.3675719557255349
489,0.970703125,0.095703125,0.064453125,0.076171875,0.439453125,0.595703125,0.447265625,0.533203125,0.115234375,0.18354606005456384
490,0.470703125,0.595703125,0.564453125,0.576171875,0.939453125,0.095703125,0.947265625,0.033203125,0.615234375,0.315988425864923
491,0.345703125,0.220703125,0.439453125,0.451171875,0.314453125,0.220703125,0.572265625,0.408203125,0.490234375,0.30450950380977104
492,0.845703125,0.720703125,0.939453125,0.951171875,0.814453125,0.720703125,0.072265625,0.908203125,0.990234375,0.5879227236390665
493,0.595703125,0.470703125,0.689453125,0.201171875,0.564453125,0.470703125,0.322265625,0.158203125,0.240234375,0.3066063405883451
494,0.095703125,0.970703125,0.189453125,0.701171875,0.064453125,0.970703125,0.822265625,0.658203125,0.740234375,0.34511900576393045
495,0.064453125,0.439453125,0.345703125,0.544921875,0.408203125,0.689453125,0.166015625,0.876953125,0.646484375,0.3111618320805474
496,0.564453125,0.939453125,0.845703125,0.044921875,0.908203125,0.189453125,0.666015625,0.376953125,0.146484375,0.30690268251697134
497,0.814453125,0.189453125,0.595703125,0.794921875,0.658203125,0.939453125,0.916015625,0.626953125,0.896484375,0.5961346014504476
498,0.314453125,0.689453125,0.095703125,0.294921875,0.158203125,0.439453125,0.416015625,0.126953125,0.396484375,0.2124010368619028
499,0.439453125,0.064453125,0.970703125,0.669921875,0.533203125,0.314453125,0.041015625,0.251953125,0.521484375,0.23215513403207338
500,0.939453125,0.564453125,0.470703125,0.169921875,0.033203125,0.814453125,0.541015625,0.751953125,0.021484375,0.21602789903590988
501,0.689453125,0.314453125,0.220703125,0.919921875,0.283203125,0.064453125,0.791015625,0.001953125,0.771484375,0.15210588314846668
502,0.189453125,0.814453125,0.720703125,0.419921875,0.783203125,0.564453125,0.291015625,0.501953125,0.271484375,0.39165141791233005
503,0.126953125,0.126953125,0.033203125,0.232421875,0.970703125,0.501953125,0.228515625,0.064453125,0.583984375,0.13809460398492238
504,0.626953125,0.626953125,0.533203125,0.732421875,0.470703125,0.001953125,0.728515625,0.564453125,0.083984375,0.1945952514478168
505,0.876953125,0.376953125,0.783203125,0.482421875,0.220703125,0.751953125,0.978515625,0.314453125,0.833984375,0.49657291485165983
506,0.376953125,0.876953125,0.283203125,0.982421875,0.720703125,0.251953125,0.478515625,0.814453125,0.333984375,0.4436790645631126
507,0.251953125,0.251953125,0.658203125,0.107421875,0.095703125,0.376953125,0.103515625,0.689453125,0.708984375,0.20985832455510184
508,0.751953125,0.751953125,0.158203125,0.607421875,0.595703125,0.876953125,0.603515625,0.189453125,0.208984375,0.38225865965683337
509,0.501953125,0.001953125,0.408203125,0.357421875,0.845703125,0.126953125,0.853515625,0.939453125,0.958984375,0.22114027776137435
510,0.001953125,0.501953125,0.908203125,0.857421875,0.345703125,0.626953125,0.353515625,0.439453125,0.458984375,0.22111258428057173
511,0.0029296875,0.2509765625,0.3623046875,0.1513671875,0.8955078125,0.4384765625,0.7177734375,0.4248046875,0.6162109375,0.18088410767244475
512,0.5029296875,0.7509765625,0.8623046875,0.6513671875,0.3955078125,0.9384765625,0.2177734375,0.9248046875,0.1162109375,0.4344789599539459
513,0.7529296875,0.0009765625,0.6123046875,0.4013671875,0.1455078125,0.1884765625,0.4677734375,0.1748046875,0.8662109375,0.1294803554147929
514,0.2529296875,0.5009765625,0.1123046875,0.9013671875,0.6455078125,0.6884765625,0.9677734375,0.6748046875,0.3662109375,0.41811604746919123
515,0.3779296875,0.1259765625,0.9873046875,0.0263671875,0.0205078125,0.5634765625,0.5927734375,0.7998046875,0.7412109375,0.19551435589170202
516,0.8779296875,0.6259765625,0.4873046875,0.5263671875,0.5205078125,0.0634765625,0.0927734375,0.2998046875,0.2412109375,0.25350383840877194
517,0.6279296875,0.3759765625,0.2373046875,0.2763671875,0.7705078125,0.8134765625,0.3427734375,0.5498046875,0.9912109375,0.43357327647309296
518,0.1279296875,0.8759765625,0.7373046875,0.7763671875,0.2705078125,0.3134765625,0.8427734375,0.0498046875,0.4912109375,0.30168657951391004
519,0.1904296875,0.0634765625,0.0498046875,0.5888671875,0.4580078125,0.2509765625,0.6552734375,0.6123046875,0.6787109375,0.2191895337524686
520,0.6904296875,0.5634765625,0.5498046875,0.0888671875,0.9580078125,0.7509765625,0.1552734375,0.1123046875,0.1787109375,0.26458360307536105
521,0.9404296875,0.3134765625,0.7998046875,0.8388671875,0.7080078125,0.0009765625,0.4052734375,0.8623046875,0.9287109375,0.2660629836660399
522,0.4404296875,0.8134765625,0.2998046875,0.3388671875,0.2080078125,0.5009765625,0.9052734375,0.3623046875,0.4287109375,0.3705424067829501
523,0.3154296875,0.4384765625,0.6748046875,0.7138671875,0.5830078125,0.6259765625,0.5302734375,0.2373046875,0.5537109375,0.4298571178887947
524,0.8154296875,0.9384765625,0.1748046875,0.2138671875,0.0830078125,0.1259765625,0.0302734375,0.7373046875,0.0537109375,0.12994053845240047
525,0.5654296875,0.1884765625,0.4248046875,0.9638671875,0.3330078125,0.8759765625,0.2802734375,0.4873046875,0.8037109375,0.4194306865187599
526,0.0654296875,0.6884765625,0.9248046875,0.4638671875,0.8330078125,0.3759765625,0.7802734375,0.9873046875,0.3037109375,0.42014657741394507
527,0.0966796875,0.2197265625,0.5185546875,0.3076171875,0.6767578125,0.1572265625,0.2490234375,0.7060546875,0.3349609375,0.2402366852358318
528,0.5966796875,0.7197265625,0.0185546875,0.8076171875,0.1767578125,0.6572265625,0.7490234375,0.2060546875,0.8349609375,0.29559140352521235
529,0.8466796875,0.4697265625,0.2685546875,0.0576171875,0.4267578125,0.4072265625,0.9990234375,0.9560546875,0.0849609375,0.29146189380705206
530,0.3466796875,0.9697265625,0.7685546875,0.5576171875,0.9267578125,0.9072265625,0.4990234375,0.4560546875,0.5849609375,0.569870857435788
531,0.4716796875,0.3447265625,0.1435546875,0.4326171875,0.3017578125,0.7822265625,0.1240234375,0.0810546875,0.4599609375,0.2189750249887804
532,0.9716796875,0.8447265625,0.6435546875,0.9326171875,0.8017578125,0.2822265625,0.6240234375,0.5810546875,0.9599609375,0.6346505918590268
533,0.7216796875,0.0947265625,0.8935546875,0.1826171875,0.5517578125,0.5322265625,0.8740234375,0.3310546875,0.2099609375,0.3256363693885295
534,0.2216796875,0.5947265625,0.3935546875,0.6826171875,0.0517578125,0.0322265625,0.3740234375,0.8310546875,0.7099609375,0.22427340126866588
535,0.1591796875,0.4072265625,0.8310546875,0.9951171875,0.2392578125,0.0947265625,0.1865234375,0.2685546875,0.3974609375,0.24464729925824477
536,0.6591796875,0.9072265625,0.3310546875,0.4951171875,0.7392578125,0.5947265625,0.6865234375,0.7685546875,0.8974609375,0.5866268681218574
537,0.9091796875,0.1572265625,0.0810546875,0.7451171875,0.9892578125,0.3447265625,0.9365234375,0.0185546875,0.1474609375,0.20737409015003666
538,0.4091796875,0.6572265625,0.5810546875,0.2451171875,0.4892578125,0.8447265625,0.4365234375,0.5185546875,0.6474609375,0.44735132415486184
539,0.2841796875,0.0322265625,0.4560546875,0.8701171875,0.8642578125,0.9697265625,0.0615234375,0.8935546875,0.2724609375,0.2670662668811081
540,0.7841796875,0.5322265625,0.9560546875,0.3701171875,0.3642578125,0.4697265625,0.5615234375,0.3935546875,0.7724609375,0.4837104425207272
541,0.5341796875,0.2822265625,0.7060546875,0.6201171875,0.1142578125,0.7197265625,0.8115234375,0.6435546875,0.0224609375,0.27949739592892553
542,0.0341796875,0.7822265625,0.2060546875,0.1201171875,0.6142578125,0.2197265625,0.3115234375,0.1435546875,0.5224609375,0.17148893410027669
543,0.0498046875,0.0166015625,0.7529296875,0.6982421875,0.3173828125,0.8291015625,0.9521484375,0.7529296875,0.0380859375,0.18220124116910077
544,0.5498046875,0.5166015625,0.2529296875,0.1982421875,0.8173828125,0.3291015625,0.4521484375,0.2529296875,0.5380859375,0.33300672269050036
545,0.7998046875,0.2666015625,0.0029296875,0.9482421875,0.5673828125,0.5791015625,0.2021484375,0.5029296875,0.2880859375,0.19910714554359293
546,0.2998046875,0.7666015625,0.5029296875,0.4482421875,0.0673828125,0.0791015625,0.7021484375,0.0029296875,0.7880859375,0.13473576273108698
547,0.4248046875,0.3916015625,0.3779296875,0.5732421875,0.6923828125,0.2041015625,0.8271484375,0.3779296875,0.1630859375,0.3372711090716969
548,0.9248046875,0.8916015625,0.8779296875,0.0732421875,0.1923828125,0.7041015625,0.3271484375,0.8779296875,0.6630859375,0.4182915067841934
549,0.6748046875,0.1416015625,0.6279296875,0.8232421875,0.4423828125,0.4541015625,0.0771484375,0.1279296875,0.4130859375,0.26269798671827127
550,0.1748046875,0.6416015625,0.1279296875,0.3232421875,0.9423828125,0.9541015625,0.5771484375,0.6279296875,0.9130859375,0.41876292792055936
551,0.2373046875,0.3291015625,0.5654296875,0.0107421875,0.7548828125,0.8916015625,0.8896484375,0.1904296875,0.2255859375,0.2221728367559099
552,0.7373046875,0.8291015625,0.0654296875,0.5107421875,0.2548828125,0.3916015625,0.3896484375,0.6904296875,0.7255859375,0.3566928628387568
553,0.9873046875,0.0791015625,0.3154296875,0.2607421875,0.0048828125,0.6416015625,0.1396484375,0.4404296875,0.4755859375,0.14081869530716812
554,0.4873046875,0.5791015625,0.8154296875,0.7607421875,0.5048828125,0.1416015625,0.6396484375,0.9404296875,0.9755859375,0.5169721391533451
555,0.3623046875,0.2041015625,0.1904296875,0.1357421875,0.1298828125,0.0166015625,0.7646484375,0.5654296875,0.1005859375,0.11568082274835435
556,0.8623046875,0.7041015625,0.6904296875,0.6357421875,0.6298828125,0.5166015625,0.2646484375,0.0654296875,0.6005859375,0.39655705835784216
557,0.6123046875,0.4541015625,0.9404296875,0.3857421875,0.8798828125,0.2666015625,0.0146484375,0.8154296875,0.3505859375,0.2967100683492174
558,0.1123046875,0.9541015625,0.4404296875,0.8857421875,0.3798828125,0.7666015625,0.5146484375,0.3154296875,0.8505859375,0.4294242802221158
559,0.0810546875,0.4853515625,0.0966796875,0.8544921875,0.0986328125,0.5478515625,0.4833984375,0.0966796875,0.7568359375,0.20161281287425972
560,0.5810546875,0.9853515625,0.5966796875,0.3544921875,0.5986328125,0.0478515625,0.9833984375,0.5966796875,0.2568359375,0.36958383837048164
561,0.8310546875,0.2353515625,0.8466796875,0.6044921875,0.8486328125,0.7978515625,0.7333984375,0.3466796875,0.5068359375,0.5282344781533111
562,0.3310546875,0.7353515625,0.3466796875,0.1044921875,0.3486328125,0.2978515625,0.2333984375,0.8466796875,0.0068359375,0.1582925914191526
563,0.4560546875,0.1103515625,0.7216796875,0.9794921875,0.9736328125,0.4228515625,0.3583984375,0.7216796875,0.8818359375,0.4684204595255088
564,0.9560546875,0.6103515625,0.2216796875,0.4794921875,0.4736328125,0.9228515625,0.8583984375,0.2216796875,0.3818359375,0.4381701678578922
565,0.7060546875,0.3603515625,0.4716796875,0.7294921875,0.2236328125,0.1728515625,0.6083984375,0.9716796875,0.6318359375,0.4140972984005183
566,0.2060546875,0.8603515625,0.9716796875,0.2294921875,0.7236328125,0.6728515625,0.1083984375,0.4716796875,0.1318359375,0.30762736001192126
567,0.1435546875,0.1728515625,0.2841796875,0.4169921875,0.5361328125,0.7353515625,0.4208984375,0.9091796875,0.9443359375,0.3590831961788956
568,0.6435546875,0.6728515625,0.7841796875,0.9169921875,0.0361328125,0.2353515625,0.9208984375,0.4091796875,0.4443359375,0.361744682603379
569,0.8935546875,0.4228515625,0.5341796875,0.1669921875,0.2861328125,0.9853515625,0.6708984375,0.6591796875,0.6943359375,0.4605041637882502
570,0.3935546875,0.9228515625,0.0341796875,0.6669921875,0.7861328125,0.4853515625,0.1708984375,0.1591796875,0.1943359375,0.23227048617276552
571,0.2685546875,0.2978515625,0.9091796875,0.2919921875,0.4111328125,0.3603515625,0.2958984375,0.2841796875,0.8193359375,0.3293335781931391
572,0.7685546875,0.7978515625,0.4091796875,0.7919921875,0.9111328125,0.8603515625,0.7958984375,0.7841796875,0.3193359375,0.6175968320719849
573,0.5185546875,0.0478515625,0.1591796875,0.0419921875,0.6611328125,0.1103515625,0.5458984375,0.0341796875,0.5693359375,0.10922601551235138
574,0.0185546875,0.5478515625,0.6591796875,0.5419921875,0.1611328125,0.6103515625,0.0458984375,0.5341796875,0.0693359375,0.14152114818580908
575,0.0263671875,0.1494140625,0.1826171875,0.9091796875,0.8251953125,0.6806640625,0.8193359375,0.8701171875,0.6396484375,0.31828603146554807
576,0.5263671875,0.6494140625,0.6826171875,0.4091796875,0.3251953125,0.1806640625,0.3193359375,0.3701171875,0.1396484375,0.29401403784244406
577,0.7763671875,0.3994140625,0.9326171875,0.6591796875,0.0751953125,0.9306640625,0.0693359375,0.6201171875,0.8896484375,0.36842438987691395
578,0.2763671875,0.8994140625,0.4326171875,0.1591796875,0.5751953125,0.4306640625,0.5693359375,0.1201171875,0.3896484375,0.3019871474892761
579,0.4013671875,0.2744140625,0.5576171875,0.7841796875,0.2001953125,0.3056640625,0.9443359375,0.4951171875,0.5146484375,0.3844644975483981
580,0.9013671875,0.7744140625,0.0576171875,0.2841796875,0.7001953125,0.8056640625,0.4443359375,0.9951171875,0.0146484375,0.26384708690606423
581,0.6513671875,0.0244140625,0.3076171875,0.5341796875,0.9501953125,0.0556640625,0.1943359375,0.2451171875,0.7646484375,0.19552193537599732
582,0.1513671875,0.5244140625,0.8076171875,0.0341796875,0.4501953125,0.5556640625,0.6943359375,0.7451171875,0.2646484375,0.2857977487116306
583,0.2138671875,0.4619140625,0.4951171875,0.3466796875,0.2626953125,0.6181640625,0.7568359375,0.1826171875,0.5771484375,0.32991203579814554
584,0.7138671875,0.9619140625,0.9951171875,0.8466796875,0.7626953125,0.1181640625,0.2568359375,0.6826171875,0.0771484375,0.38419028611820094
585,0.9638671875,0.2119140625,0.7451171875,0.0966796875,0.5126953125,0.8681640625,0.0068359375,0.4326171875,0.8271484375,0.23091150715460232
586,0.4638671875,0.7119140625,0.2451171875,0.5966796875,0.0126953125,0.3681640625,0.5068359375,0.9326171875,0.3271484375,0.2574166293037782
587,0.3388671875,0.0869140625,0.8701171875,0.4716796875,0.6376953125,0.4931640625,0.8818359375,0.5576171875,0.7021484375,0.4160936699889508
588,0.8388671875,0.5869140625,0.3701171875,0.9716796875,0.1376953125,0.9931640625,0.3818359375,0.0576171875,0.2021484375,0.30004733766018715
589,0.5888671875,0.3369140625,0.1201171875,0.2216796875,0.3876953125,0.2431640625,0.1318359375,0.8076171875,0.9521484375,0.2707984785328676
590,0.0888671875,0.8369140625,0.6201171875,0.7216796875,0.8876953125,0.7431640625,0.6318359375,0.3076171875,0.4521484375,0.43702545157453476
591,0.1201171875,0.3681640625,0.9638671875,0.5029296875,0.6064453125,0.9619140625,0.3505859375,0.0263671875,0.4208984375,0.26943203178798036
592,0.6201171875,0.8681640625,0.4638671875,0.0029296875,0.1064453125,0.4619140625,0.8505859375,0.5263671875,0.9208984375,0.22841019551619599
593,0.8701171875,0.1181640625,0.2138671875,0.7529296875,0.3564453125,0.7119140625,0.6005859375,0.2763671875,0.1708984375,0.3041505702178943
594,0.3701171875,0.6181640625,0.7138671875,0.2529296875,0.8564453125,0.2119140625,0.1005859375,0.7763671875,0.6708984375,0.3560805002193746
